"","palabra","freq","magrado","mactivacion","mimag"
"5032","sospechaen",1,NA,NA,NA
"5033","sostienen",1,NA,NA,NA
"5034","spperdíay",1,NA,NA,NA
"5035","sta",1,NA,NA,NA
"5036","store",1,NA,NA,NA
"5037","subestimado",1,NA,NA,NA
"5038","subíay",1,NA,NA,NA
"5039","subido",1,NA,NA,NA
"5040","subiendo",1,NA,NA,NA
"5041","subieronenhoras",1,NA,NA,NA
"5042","subió",1,NA,NA,NA
"5043","subiósegún",1,NA,NA,NA
"5044","subir",1,2.4,3,3
"5045","subrayado",1,NA,NA,NA
"5046","subzonaii",1,NA,NA,NA
"5047","suceda",1,NA,NA,NA
"5048","sucediendo",1,NA,NA,NA
"5049","sudán",1,NA,NA,NA
"5050","suficiente",1,2.4,2.2,1.4
"5051","suficientemente",1,NA,NA,NA
"5052","sufre",1,NA,NA,NA
"5053","sumada",1,NA,NA,NA
"5054","sumado",1,NA,NA,NA
"5055","sumamos",1,NA,NA,NA
"5056","sumanlas",1,NA,NA,NA
"5057","sumar",1,2.4,3,3
"5058","sumaría",1,NA,NA,NA
"5059","sumarse",1,NA,NA,NA
"5060","suministrados",1,NA,NA,NA
"5061","sumómuertes",1,NA,NA,NA
"5062","supeditada",1,NA,NA,NA
"5063","supeditado",1,NA,NA,NA
"5064","superara",1,NA,NA,NA
"5065","superará",1,NA,NA,NA
"5066","supuesto",1,NA,NA,NA
"5067","sureña",1,NA,NA,NA
"5068","surgieron",1,NA,NA,NA
"5069","surtidor",1,NA,NA,NA
"5070","surtiendo",1,NA,NA,NA
"5071","suscitar",1,NA,NA,NA
"5072","suscribir",1,NA,NA,NA
"5073","suspendida",1,NA,NA,NA
"5074","sustanció",1,NA,NA,NA
"5075","sustitución",1,NA,NA,NA
"5076","sustituida",1,NA,NA,NA
"5077","tailandia",1,NA,NA,NA
"5078","taiwán",1,NA,NA,NA
"5079","tales",1,NA,NA,NA
"5080","tambo",1,NA,NA,NA
"5081","tanta",1,NA,NA,NA
"5082","tantos",1,NA,NA,NA
"5083","tardar",1,1.3333,2.1667,2.6667
"5084","tardó",1,NA,NA,NA
"5085","técnicos",1,NA,NA,NA
"5086","tecnologías",1,NA,NA,NA
"5087","tecnológicas",1,NA,NA,NA
"5088","tejada",1,NA,NA,NA
"5089","telam",1,NA,NA,NA
"5090","telefe",1,NA,NA,NA
"5091","telen",1,NA,NA,NA
"5092","telesur",1,NA,NA,NA
"5093","televisión",1,2.2,1.8,3
"5094","televisivas",1,NA,NA,NA
"5095","temblará",1,NA,NA,NA
"5096","temperatura",1,2,2.4,2.6
"5097","tempranas",1,NA,NA,NA
"5098","tendencia",1,2.2,2,1.2
"5099","tenemosunidades",1,NA,NA,NA
"5100","tenerlo",1,NA,NA,NA
"5101","tenista",1,NA,NA,NA
"5102","tentativa",1,NA,NA,NA
"5103","tentativo",1,NA,NA,NA
"5104","teórica",1,NA,NA,NA
"5105","teóricos",1,NA,NA,NA
"5106","terapéutica",1,NA,NA,NA
"5107","terapéuticas",1,NA,NA,NA
"5108","tercera",1,NA,NA,NA
"5109","terminal",1,NA,NA,NA
"5110","terminé",1,NA,NA,NA
"5111","término",1,2,1.8,1.8
"5112","termómetros",1,NA,NA,NA
"5113","terraplenado",1,NA,NA,NA
"5114","terrestre",1,2.4,1.8,3
"5115","terrón",1,NA,NA,NA
"5116","terror",1,1.4,2.8,2.6
"5117","tesla",1,NA,NA,NA
"5118","tests",1,NA,NA,NA
"5119","texas",1,NA,NA,NA
"5120","tienda",1,2.2,2.4,2.6
"5121","tieneaños",1,NA,NA,NA
"5122","tienecasos",1,NA,NA,NA
"5123","tienede",1,NA,NA,NA
"5124","tieneun",1,NA,NA,NA
"5125","tieneunidades",1,NA,NA,NA
"5126","tierras",1,NA,NA,NA
"5127","tijuca",1,NA,NA,NA
"5128","tildó",1,NA,NA,NA
"5129","tipifica",1,NA,NA,NA
"5130","tipos",1,NA,NA,NA
"5131","tirado",1,NA,NA,NA
"5132","tirar",1,1.8,2.6,2.8
"5133","tiremos",1,NA,NA,NA
"5134","título",1,1.8,2,2.6
"5135","tocar",1,2.3333,2.8333,2.8333
"5136","tocó",1,NA,NA,NA
"5137","todesca",1,NA,NA,NA
"5138","tokio",1,NA,NA,NA
"5139","tolerante",1,NA,NA,NA
"5140","tomada",1,NA,NA,NA
"5141","tomadas",1,NA,NA,NA
"5142","tomados",1,NA,NA,NA
"5143","toman",1,NA,NA,NA
"5144","tomará",1,NA,NA,NA
"5145","tomé",1,NA,NA,NA
"5146","tormentoso",1,NA,NA,NA
"5147","toro",1,2.4,2.6,2.8
"5148","torta",1,NA,NA,NA
"5149","toser",1,NA,NA,NA
"5150","totalizanlas",1,NA,NA,NA
"5151","totallas",1,NA,NA,NA
"5152","totalpersonas",1,NA,NA,NA
"5153","trabajar",1,2.6,3,3
"5154","trabajará",1,NA,NA,NA
"5155","trabajaron",1,NA,NA,NA
"5156","trabajó",1,NA,NA,NA
"5157","tradicional",1,2.4,1.8,3
"5158","traería",1,NA,NA,NA
"5159","tragos",1,NA,NA,NA
"5160","trajeron",1,NA,NA,NA
"5161","tramitadas",1,NA,NA,NA
"5162","tramitado",1,NA,NA,NA
"5163","tramitar",1,NA,NA,NA
"5164","tramo",1,2,2,1.8
"5165","trance",1,NA,NA,NA
"5166","transcurrido",1,NA,NA,NA
"5167","transcurrir",1,2.2,1.4,2
"5168","transita",1,NA,NA,NA
"5169","transitando",1,NA,NA,NA
"5170","transiten",1,NA,NA,NA
"5171","transitoria",1,NA,NA,NA
"5172","transmitirse",1,NA,NA,NA
"5173","transportistas",1,NA,NA,NA
"5174","trasladado",1,NA,NA,NA
"5175","trasladar",1,2.6,3,2.8
"5176","trasladarse",1,NA,NA,NA
"5177","trasladó",1,NA,NA,NA
"5178","trastocan",1,NA,NA,NA
"5179","tratando",1,NA,NA,NA
"5180","trate",1,NA,NA,NA
"5181","trató",1,NA,NA,NA
"5182","treinta",1,NA,NA,NA
"5183","tren",1,2.4,2,3
"5184","trenque",1,NA,NA,NA
"5185","tribuno",1,NA,NA,NA
"5186","tropas",1,NA,NA,NA
"5187","trozo",1,1.8,2.2,3
"5188","truchos",1,NA,NA,NA
"5189","tucumánde",1,NA,NA,NA
"5190","tuit",1,NA,NA,NA
"5191","tumultos",1,NA,NA,NA
"5192","turín",1,NA,NA,NA
"5193","tutoría",1,NA,NA,NA
"5194","ubicada",1,NA,NA,NA
"5195","ubicarse",1,NA,NA,NA
"5196","ultraderecha",1,NA,NA,NA
"5197","unanimidad",1,NA,NA,NA
"5198","unasfamilias",1,NA,NA,NA
"5199","unidoen",1,NA,NA,NA
"5200","universal",1,NA,NA,NA
"5201","universitarias",1,NA,NA,NA
"5202","unosargentinos",1,NA,NA,NA
"5203","unostubos",1,NA,NA,NA
"5204","urgenciadictado",1,NA,NA,NA
"5205","urgencias",1,NA,NA,NA
"5206","uruguay",1,NA,NA,NA
"5207","usan",1,NA,NA,NA
"5208","usaronveces",1,NA,NA,NA
"5209","usuaria",1,NA,NA,NA
"5210","usuarios",1,NA,NA,NA
"5211","utilizado",1,NA,NA,NA
"5212","utilizanunidades",1,NA,NA,NA
"5213","utilizará",1,NA,NA,NA
"5214","utilizó",1,NA,NA,NA
"5215","vacacionales",1,NA,NA,NA
"5216","vacío",1,1.7,1.7,2.6
"5217","valencia",1,NA,NA,NA
"5218","valió",1,NA,NA,NA
"5219","varado",1,NA,NA,NA
"5220","variables",1,NA,NA,NA
"5221","varían",1,NA,NA,NA
"5222","varones",1,NA,NA,NA
"5223","vasto",1,NA,NA,NA
"5224","vaticinan",1,NA,NA,NA
"5225","vecchia",1,NA,NA,NA
"5226","vecina",1,NA,NA,NA
"5227","vecinas",1,NA,NA,NA
"5228","vector",1,NA,NA,NA
"5229","vegetales",1,NA,NA,NA
"5230","veinticinqueña",1,NA,NA,NA
"5231","veinticinqueños",1,NA,NA,NA
"5232","ven",1,NA,NA,NA
"5233","vencen",1,NA,NA,NA
"5234","venció",1,NA,NA,NA
"5235","venezolana",1,NA,NA,NA
"5236","ventana",1,2.8,1.6,3
"5237","ventas",1,NA,NA,NA
"5238","ventilación",1,NA,NA,NA
"5239","vera",1,NA,NA,NA
"5240","verán",1,NA,NA,NA
"5241","veremos",1,NA,NA,NA
"5242","verificó",1,NA,NA,NA
"5243","versión",1,2,2,1.8
"5244","vestimenta",1,NA,NA,NA
"5245","veterinarias",1,NA,NA,NA
"5246","viajaba",1,NA,NA,NA
"5247","viajar",1,3,2.8,3
"5248","viajaron",1,NA,NA,NA
"5249","viajero",1,NA,NA,NA
"5250","vial",1,NA,NA,NA
"5251","vías",1,NA,NA,NA
"5252","vicedirectora",1,NA,NA,NA
"5253","vicegobernador",1,NA,NA,NA
"5254","vicejefa",1,NA,NA,NA
"5255","victimas",1,NA,NA,NA
"5256","víctor",1,NA,NA,NA
"5257","victorica",1,NA,NA,NA
"5258","vidas",1,NA,NA,NA
"5259","videoconferencia",1,NA,NA,NA
"5260","videollamadas",1,NA,NA,NA
"5261","viedma",1,NA,NA,NA
"5262","vieira",1,NA,NA,NA
"5263","viejas",1,NA,NA,NA
"5264","viejísimo",1,NA,NA,NA
"5265","viernesde",1,NA,NA,NA
"5266","viernesunidades",1,NA,NA,NA
"5267","vigenciason",1,NA,NA,NA
"5268","vii",1,NA,NA,NA
"5269","villa",1,1.8,2,2.6
"5270","villablanca",1,NA,NA,NA
"5271","villasol",1,NA,NA,NA
"5272","vilma",1,NA,NA,NA
"5273","vinculada",1,NA,NA,NA
"5274","vínculo",1,NA,NA,NA
"5275","vínculos",1,NA,NA,NA
"5276","vinieron",1,NA,NA,NA
"5277","vio",1,NA,NA,NA
"5278","violación",1,NA,NA,NA
"5279","violan",1,NA,NA,NA
"5280","violare",1,NA,NA,NA
"5281","violaron",1,NA,NA,NA
"5282","violentas",1,NA,NA,NA
"5283","viralizaron",1,NA,NA,NA
"5284","virtualización",1,NA,NA,NA
"5285","visión",1,2,2.6667,2.5
"5286","visitarlo",1,NA,NA,NA
"5287","visitas",1,NA,NA,NA
"5288","víspera",1,NA,NA,NA
"5289","viviendas",1,NA,NA,NA
"5290","viviendo",1,NA,NA,NA
"5291","vizzotti",1,NA,NA,NA
"5292","vladimir",1,NA,NA,NA
"5293","vocera",1,NA,NA,NA
"5294","voceros",1,NA,NA,NA
"5295","voces",1,NA,NA,NA
"5296","volcaran",1,NA,NA,NA
"5297","voluntad",1,2.6667,2.6667,2.3333
"5298","volvería",1,NA,NA,NA
"5299","volvieron",1,NA,NA,NA
"5300","votos",1,NA,NA,NA
"5301","vuela",1,NA,NA,NA
"5302","wado",1,NA,NA,NA
"5303","web",1,2.6,2.4,2.6
"5304","weinsteinestá",1,NA,NA,NA
"5305","whats",1,NA,NA,NA
"5306","wifi",1,NA,NA,NA
"5307","williams",1,NA,NA,NA
"5308","yacimientos",1,NA,NA,NA
"5309","yemen",1,NA,NA,NA
"5310","yfallecidas",1,NA,NA,NA
"5311","yfueron",1,NA,NA,NA
"5312","ylitro",1,NA,NA,NA
"5313","ymil",1,NA,NA,NA
"5314","ymuertes",1,NA,NA,NA
"5315","ypacientes",1,NA,NA,NA
"5316","ypara",1,NA,NA,NA
"5317","ypersonas",1,NA,NA,NA
"5318","yque",1,NA,NA,NA
"5319","yquedaron",1,NA,NA,NA
"5320","yrío",1,NA,NA,NA
"5321","yse",1,NA,NA,NA
"5322","yson",1,NA,NA,NA
"5323","zamora",1,NA,NA,NA
